customerID,churn_real,churn_predicho,probabilidad_churn,Contract,MonthlyCharges,tenure,segmento_riesgo
6888-SBYAI,0,1.0,0.60353662938077,Month-to-month,50.7,1,Medio
6893-ODYYE,0,0.0,0.13915779527980465,One year,90.1,50,Bajo
6894-LFHLY,1,1.0,0.909364942854585,Month-to-month,75.75,1,Alto
6897-RWMUB,0,0.0,0.042498941304467075,Two year,68.05,61,Bajo
6908-VVYHM,0,1.0,0.4528717590671404,Month-to-month,90.65,65,Medio
6916-HIJSE,0,0.0,0.08319304168643238,Two year,84.85,65,Bajo
6917-FIJHC,0,0.0,0.036301488797322756,Two year,26.0,72,Bajo
6917-YACBP,0,1.0,0.40317440125378323,Month-to-month,89.75,59,Medio
6922-NCEDI,0,0.0,0.03249012876246893,One year,21.2,56,Bajo
6923-AQONU,0,0.0,0.11775490048451376,Two year,20.9,23,Bajo
6924-TDGMT,0,0.0,0.23564827192414695,One year,20.55,11,Bajo
6928-ONTRW,0,0.0,0.013070346255461773,Two year,19.7,72,Bajo
6937-GCDGQ,0,0.0,0.22545770018073308,One year,48.95,19,Bajo
6942-LBFDP,0,1.0,0.42369715539524755,Month-to-month,20.55,2,Medio
6961-VCPMC,1,1.0,0.6360280396052929,Month-to-month,80.4,46,Medio
6967-PEJLL,0,0.0,0.16556194980155747,One year,40.2,37,Bajo
6976-BWGLQ,0,0.0,0.01849614000755806,Two year,25.2,72,Bajo
6980-CDGFC,0,0.0,0.02438604480790474,One year,20.85,67,Bajo
6986-IXNDM,0,1.0,0.8669079278158688,Month-to-month,92.9,14,Alto
6990-YNRIO,1,0.0,0.14398902776810463,Two year,108.65,65,Bajo
6993-YGFJV,0,0.0,0.21316141978888747,Two year,112.55,69,Bajo
6999-CHVCF,0,0.0,0.24704988792025884,Two year,102.1,68,Bajo
7008-LZVOZ,0,0.0,0.030140380627984853,Two year,25.3,66,Bajo
7009-PCARS,0,0.0,0.02284141831852149,One year,19.1,55,Bajo
7010-ZMVBF,0,0.0,0.1728170989152391,Month-to-month,20.45,18,Bajo
7014-ZZXAW,0,0.0,0.03144694778246104,Two year,24.25,71,Bajo
7016-NVRIC,0,1.0,0.47040782694217464,One year,90.1,29,Medio
7017-VFULY,0,0.0,0.3333162377248954,Month-to-month,20.1,2,Bajo
7018-WBJNK,0,1.0,0.7348979618182174,Month-to-month,78.3,13,Alto
7020-OZKXZ,0,1.0,0.7574340554883376,Month-to-month,75.5,9,Alto
7021-XSNYE,0,1.0,0.40868301656570416,Two year,49.65,7,Medio
7026-YMSBE,0,0.0,0.09068804176565881,One year,19.7,30,Bajo
7030-FZTFM,0,0.0,0.1475265135946423,Two year,110.9,72,Bajo
7032-LMBHI,0,0.0,0.180523905960968,One year,64.65,37,Bajo
7054-DMVAS,0,0.0,0.1391875282637416,Two year,65.3,54,Bajo
7054-LGEQW,1,1.0,0.6128707127140904,Month-to-month,45.95,1,Medio
7055-JCGNI,0,0.0,0.18248477588980527,Two year,111.95,70,Bajo
7056-IMHCC,1,1.0,0.7029384107035458,Month-to-month,101.9,53,Alto
7061-OVMIM,0,0.0,0.06234956323968133,One year,19.55,30,Bajo
7064-JHXCE,0,0.0,0.020582423079119727,Two year,20.05,62,Bajo
7065-YUNRY,1,1.0,0.6833162396473318,Month-to-month,45.3,1,Medio
7067-KSAZT,1,1.0,0.46331690022619465,One year,106.25,65,Medio
7072-MBHEV,0,1.0,0.7937915402596829,Month-to-month,78.1,11,Alto
7074-STDCN,0,1.0,0.44174177276017823,Month-to-month,40.6,39,Medio
7077-XJMET,0,1.0,0.6538380663034624,Month-to-month,74.15,12,Medio
7080-TNUWP,0,0.0,0.2480166065952577,One year,95.0,70,Bajo
7083-MIOPC,0,0.0,0.01713151516349576,Two year,20.25,72,Bajo
7089-IVVAZ,1,1.0,0.7820248632281714,Month-to-month,103.35,8,Alto
7089-RKVSZ,0,0.0,0.1985355381080255,One year,24.4,8,Bajo
7096-UCLNH,0,1.0,0.36932762528385266,Month-to-month,20.05,1,Bajo
7100-FQPRV,0,0.0,0.09666643668928354,One year,71.9,43,Bajo
7101-HRBLJ,0,0.0,0.04965453776160256,Two year,83.7,72,Bajo
7103-IPXPJ,0,0.0,0.3464887169460952,One year,99.4,50,Bajo
7108-DGVUU,0,1.0,0.4777958487443634,One year,71.7,21,Medio
7110-BDTWG,0,0.0,0.1404662369524804,Two year,47.05,71,Bajo
7115-IRDHS,0,0.0,0.02462975286913527,Two year,24.65,72,Bajo
7120-RFMVS,1,1.0,0.8837423759043158,Month-to-month,84.5,1,Alto
7128-GGCNO,0,1.0,0.4254024111361837,Month-to-month,72.8,46,Medio
7129-ACFOG,0,1.0,0.6382901696735854,Month-to-month,53.8,5,Medio
7129-AZJDE,0,1.0,0.44175531619058594,One year,78.95,34,Medio
7129-CAKJW,0,1.0,0.7103514330074353,Month-to-month,80.05,17,Alto
7130-YXBRO,0,1.0,0.5682761626329377,Month-to-month,111.45,48,Medio
7134-HBPBS,0,0.0,0.300087056233993,Two year,108.1,72,Bajo
7136-IHZJA,0,0.0,0.16339174261290879,Month-to-month,71.35,40,Bajo
7138-GIRSH,0,0.0,0.1465425834528501,Two year,69.5,50,Bajo
7147-AYBAA,0,1.0,0.5547692800829171,Month-to-month,70.35,37,Medio
7153-CHRBV,0,0.0,0.03964437318009062,One year,59.3,57,Bajo
7153-OANIO,1,1.0,0.8166456197472727,Month-to-month,69.95,1,Alto
7157-SMCFK,0,0.0,0.025464463238892177,Two year,19.75,61,Bajo
7159-NOKYQ,0,1.0,0.3818428335037436,Two year,93.15,67,Bajo
7162-WPHPM,0,0.0,0.04150919948910725,Two year,71.6,58,Bajo
7169-YWAMK,0,0.0,0.026099590720826793,Two year,68.4,72,Bajo
7175-NTIXE,0,0.0,0.3380089092120677,Month-to-month,76.15,25,Bajo
7176-WRTNX,0,0.0,0.20143751802892707,Two year,114.95,70,Bajo
7180-PISOG,1,1.0,0.8553317701592391,Month-to-month,74.5,1,Alto
7190-XHTWJ,0,0.0,0.0641359294095164,One year,19.3,38,Bajo
7191-ADRGF,0,1.0,0.4170281416911831,Two year,54.3,44,Medio
7198-GLXTC,1,1.0,0.8510571539024584,Month-to-month,79.0,2,Alto
7206-GZCDC,1,1.0,0.8837996557728924,Month-to-month,69.25,1,Alto
7219-TLZHO,0,0.0,0.27430478000649394,Month-to-month,20.85,4,Bajo
7225-CBZPL,0,1.0,0.9076916618975318,Month-to-month,94.8,17,Alto
7234-KMNRQ,0,0.0,0.3408780103764343,Month-to-month,19.0,4,Bajo
7240-FQLHE,1,1.0,0.7729246643963382,Month-to-month,99.75,18,Alto
7242-EDTYC,0,0.0,0.046568540537019865,Two year,19.55,44,Bajo
7242-QZLXF,1,1.0,0.7751746479094693,Month-to-month,25.3,1,Alto
7243-LCGGZ,0,1.0,0.36038560526919583,Month-to-month,20.9,1,Bajo
7245-JMTTQ,0,1.0,0.41462861815691165,One year,111.5,51,Medio
7249-WBIYX,1,1.0,0.8790198637341559,Month-to-month,85.6,10,Alto
7250-EQKIY,1,1.0,0.5581723311224296,Month-to-month,50.45,1,Medio
7252-NTGSS,0,1.0,0.6134605370133493,Month-to-month,45.15,1,Medio
7253-UVNDW,1,0.0,0.08994669578568981,Two year,54.35,46,Bajo
7255-SSFBC,0,0.0,0.20593146498269088,Two year,112.25,72,Bajo
7268-IGMFD,0,1.0,0.7245040300195615,Month-to-month,93.9,18,Alto
7269-JISCY,0,0.0,0.08061392116605182,One year,45.05,55,Bajo
7270-BDIOA,1,1.0,0.7231803460494852,Month-to-month,90.0,22,Alto
7271-AJDTL,0,1.0,0.47589901126154144,Month-to-month,94.45,55,Medio
7277-KAMWT,0,0.0,0.18087327894788396,Two year,20.0,13,Bajo
7278-CKDNC,0,1.0,0.8014971234573194,Month-to-month,80.5,24,Alto
7291-CDTMJ,0,1.0,0.4196565934078801,Month-to-month,19.65,1,Medio
7305-ZWMAJ,0,0.0,0.07677485085289304,One year,20.7,30,Bajo
7312-XSBAT,0,1.0,0.5531732305001895,Month-to-month,49.75,1,Medio
7321-KKSDU,0,0.0,0.08230163593475193,Two year,20.5,32,Bajo
7326-RIGQZ,0,1.0,0.7897746811923839,Month-to-month,69.8,6,Alto
7328-OWMOM,0,0.0,0.053548186507464846,One year,20.1,31,Bajo
7338-ERIVA,0,0.0,0.1218778042447648,One year,45.05,39,Bajo
7343-EOBEU,0,1.0,0.48920611930005187,Month-to-month,23.6,3,Medio
7359-WWYJV,0,0.0,0.13805917151299085,Two year,114.45,72,Bajo
7361-YPXFS,0,0.0,0.34149843545839986,Month-to-month,64.45,28,Bajo
7363-QTBIW,0,1.0,0.8555625798302621,Month-to-month,79.75,9,Alto
7365-BVCJH,0,1.0,0.8220608202940873,Month-to-month,24.4,1,Alto
7379-POKDZ,1,1.0,0.8502206123426265,Month-to-month,70.3,3,Alto
7389-KBFIT,0,1.0,0.7512117596925745,Month-to-month,30.25,2,Alto
7395-XWZOY,0,1.0,0.4836394928652501,Month-to-month,55.0,20,Medio
7398-HPYZQ,0,0.0,0.06643787120359024,Two year,90.55,71,Bajo
7398-LXGYX,0,1.0,0.4200720086701829,Month-to-month,84.8,44,Medio
7401-JIXNM,0,0.0,0.08502929316400343,Two year,91.3,54,Bajo
7401-RUBNK,0,1.0,0.5982513327571692,Month-to-month,74.8,18,Medio
7402-PWYJJ,0,0.0,0.31223393016697143,One year,91.15,53,Bajo
7407-SUJIZ,0,0.0,0.17437638755942975,Month-to-month,20.6,25,Bajo
7410-KTVFV,1,1.0,0.5401428274090149,Month-to-month,49.55,18,Medio
7410-YTJIK,1,1.0,0.79523294014755,Month-to-month,75.45,7,Alto
7421-ZLUPA,0,1.0,0.7551083041437129,Month-to-month,29.25,8,Alto
7434-SHXLS,1,1.0,0.36038560526919583,Month-to-month,20.9,1,Bajo
7442-YGZFK,0,1.0,0.7018946595260229,Month-to-month,49.8,1,Alto
7446-KQISO,0,1.0,0.43441443613891695,Two year,109.75,45,Medio
7449-HVPIV,0,1.0,0.40676444657062405,Month-to-month,90.4,55,Medio
7472-EQOAV,0,0.0,0.10777091954264073,One year,86.7,71,Bajo
7480-QNVZJ,1,1.0,0.7174158990218891,Month-to-month,95.7,50,Alto
7503-EPSZW,0,0.0,0.03825819870816327,Two year,24.05,64,Bajo
7503-QQRVF,1,1.0,0.7682099892646835,Month-to-month,74.3,16,Alto
7503-ZGUZJ,1,1.0,0.9035726371296879,Month-to-month,84.65,1,Alto
7508-DQAKK,0,0.0,0.09986149245752951,Two year,86.4,64,Bajo
7519-JTWQH,0,0.0,0.26990652014368544,Two year,110.5,69,Bajo
7521-AFHAB,0,1.0,0.5060366265470624,Month-to-month,44.8,5,Medio
7526-IVLYU,0,1.0,0.4228893250893012,Month-to-month,19.65,3,Medio
7527-QNRUS,0,0.0,0.23122134792979898,Two year,25.15,17,Bajo
7529-ZDFXI,0,1.0,0.5967886599575403,Month-to-month,89.85,57,Medio
7531-GQHME,0,0.0,0.2319227311096661,Month-to-month,20.05,12,Bajo
7542-CYDDM,0,0.0,0.2214786906078966,Month-to-month,20.05,18,Bajo
7570-WELNY,0,0.0,0.17849180123609776,Two year,84.7,68,Bajo
7576-JMYWV,0,1.0,0.48931236603633155,Month-to-month,110.2,46,Medio
7576-OYWBN,1,1.0,0.9023044500765459,Month-to-month,76.05,3,Alto
7577-SWIFR,0,1.0,0.917685541390759,Month-to-month,89.25,1,Alto
7580-UGXNC,1,1.0,0.580227479365438,Month-to-month,54.85,2,Medio
7590-VHVEG,0,1.0,0.8229133736560027,Month-to-month,29.85,1,Alto
7594-LZNWR,0,1.0,0.5257445627721038,Month-to-month,69.15,34,Medio
7595-EUIVN,1,1.0,0.8145804330847712,Month-to-month,75.8,1,Alto
7596-IIWYC,0,0.0,0.14977463706773175,Two year,20.25,27,Bajo
7598-UAASY,1,1.0,0.8191919590837864,Month-to-month,76.4,2,Alto
7601-GNDYK,0,0.0,0.07449753231510792,Two year,19.6,35,Bajo
7602-DBTOU,0,0.0,0.022004880325847354,Two year,19.6,71,Bajo
7609-YBPXG,0,0.0,0.11880417632514328,Two year,87.1,54,Bajo
7614-QVWQL,1,0.0,0.29936345301847733,One year,51.8,49,Bajo
7615-ESMYF,1,1.0,0.8545317227601988,Month-to-month,44.6,2,Alto
7625-XCQRH,1,1.0,0.8315320176286386,Month-to-month,76.5,11,Alto
7627-JKIAZ,1,1.0,0.5764210376630732,Month-to-month,78.95,37,Medio
7629-WFGLW,0,0.0,0.17048749521198536,One year,95.65,56,Bajo
7629-WIXZF,0,1.0,0.5043203094284706,One year,59.1,7,Medio
7632-MNYOY,1,0.0,0.22329345673640733,One year,110.9,66,Bajo
7636-OWBPG,0,1.0,0.7425204694734172,Month-to-month,29.35,12,Alto
7639-SUPCW,1,0.0,0.3357994148409741,Month-to-month,48.8,22,Bajo
7641-EUYET,1,1.0,0.54738971077423,Month-to-month,100.7,46,Medio
7663-CUXZB,0,0.0,0.2641753834161603,Two year,113.75,59,Bajo
7665-VIGUD,0,0.0,0.1885802676364262,One year,20.35,10,Bajo
7670-ZBPOQ,0,0.0,0.05534861012298664,One year,61.05,58,Bajo
7677-SJJJK,0,0.0,0.1370678596663707,One year,19.9,8,Bajo
7683-CBDKJ,1,1.0,0.5059751589411867,Month-to-month,65.45,14,Medio
7688-AWMDX,0,0.0,0.025821304296332226,Two year,54.5,71,Bajo
7693-LCKZL,1,1.0,0.8369834544224863,Month-to-month,80.15,5,Alto
7693-QPEFS,0,1.0,0.5062874244340451,Month-to-month,72.95,52,Medio
7694-VLBWQ,1,0.0,0.31917017385868485,One year,104.1,67,Bajo
7695-PKLCZ,0,0.0,0.02019119461866481,Two year,20.5,68,Bajo
7711-GQBZC,0,0.0,0.019334320607043876,Two year,24.7,71,Bajo
7721-JXEAW,1,0.0,0.32360433403478894,Month-to-month,41.05,59,Bajo
7730-CLDSV,0,0.0,0.15635915263326983,Two year,98.65,72,Bajo
7733-UDMTP,0,1.0,0.5257816205009502,Month-to-month,55.0,57,Medio
7740-BTPUX,0,1.0,0.5194582535807686,Two year,113.6,55,Medio
7743-EXURX,1,1.0,0.5943745672316426,Month-to-month,51.05,8,Medio
7752-XUSCI,1,1.0,0.5779776616619672,Month-to-month,105.9,60,Medio
7753-USQYQ,0,0.0,0.11898009334932924,One year,64.2,55,Bajo
7754-IXRMC,0,1.0,0.6133131120719404,Month-to-month,45.35,1,Medio
7758-UJWYS,0,1.0,0.3548298203757537,Two year,40.55,34,Bajo
7760-OYPDY,1,1.0,0.8817856461241098,Month-to-month,80.65,2,Alto
7762-ONLJY,0,0.0,0.1687045328665202,One year,19.7,6,Bajo
7762-URZQH,1,0.0,0.30012157627432123,Two year,106.05,66,Bajo
7765-LWVVH,0,0.0,0.18593744106396404,Two year,95.1,72,Bajo
7771-CFQRQ,0,0.0,0.09849330158133451,Two year,63.8,47,Bajo
7777-UNYHB,0,0.0,0.23177680280043356,Month-to-month,20.1,12,Bajo
7779-ORAEL,0,0.0,0.14811744562514118,Two year,75.15,45,Bajo
7780-OTDSO,1,1.0,0.8325527426968218,Month-to-month,99.4,18,Alto
7781-EWARA,0,0.0,0.0945099053205335,One year,60.35,70,Bajo
7781-HVGMK,0,0.0,0.07842746549421575,Two year,65.2,72,Bajo
7802-EFKNY,1,1.0,0.7985097581205792,Month-to-month,24.95,5,Alto
7813-TKCVO,0,0.0,0.12998429584377957,One year,20.35,20,Bajo
7813-ZGGAW,0,1.0,0.6763615827605045,Month-to-month,96.6,31,Medio
7817-OMJNA,0,0.0,0.15100581004769364,One year,20.4,14,Bajo
7839-NUIAA,0,0.0,0.0904112439787027,Month-to-month,59.8,61,Bajo
7839-QRKXN,1,1.0,0.43441097349928015,Month-to-month,20.2,1,Medio
7853-OETYL,0,1.0,0.7318403916209868,Month-to-month,29.05,4,Alto
7854-EDSSA,1,1.0,0.4049408041699911,Month-to-month,59.0,22,Medio
7856-GANIL,0,1.0,0.423219721538993,One year,98.7,45,Medio
7860-UXCRM,0,0.0,0.0357611692486991,Two year,74.5,63,Bajo
7861-UVUFT,1,1.0,0.824619999295051,Month-to-month,84.3,15,Alto
7868-TMWMZ,0,0.0,0.2734855068294326,Two year,110.0,60,Bajo
7876-DNYAP,0,0.0,0.014860525788151446,Two year,19.8,69,Bajo
7878-JGDKK,0,1.0,0.5927540078800326,Month-to-month,44.55,4,Medio
7878-RTCZG,0,1.0,0.3611024146919425,Month-to-month,19.9,1,Bajo
7892-POOKP,1,1.0,0.7527228283730996,Month-to-month,104.8,28,Alto
7898-PDWQE,0,0.0,0.04542067576279307,Two year,80.4,71,Bajo
7905-NJMXS,0,1.0,0.508164760245122,Month-to-month,64.2,7,Medio
7908-QCBCA,1,1.0,0.8439019367556522,Month-to-month,69.4,1,Alto
7916-VCCPB,0,1.0,0.5999578805847576,Month-to-month,73.25,16,Medio
7921-BEPCI,0,0.0,0.04928543746285108,Two year,59.75,72,Bajo
7924-GJZFI,0,1.0,0.7429311601945954,Month-to-month,69.3,25,Alto
7925-PNRGI,0,0.0,0.13234380148348523,Month-to-month,81.3,45,Bajo
7928-VJYAB,0,1.0,0.8057439435310512,Month-to-month,90.6,11,Alto
7931-PXHFC,1,0.0,0.20142752685536436,One year,62.3,38,Bajo
7951-QKZPL,1,0.0,0.12846566562500938,Two year,24.5,33,Bajo
7956-XQWGU,0,0.0,0.17834783615676653,Month-to-month,19.4,27,Bajo
7957-RYHQD,1,1.0,0.4459635364927297,Month-to-month,79.2,40,Medio
7963-GQRMY,1,1.0,0.5273313769402425,Month-to-month,44.3,3,Medio
7966-YOTQW,0,1.0,0.5250658549425306,Month-to-month,54.5,10,Medio
7968-QUXNS,0,0.0,0.3220761656329637,Month-to-month,18.95,6,Bajo
7969-FFOWG,0,0.0,0.02200251520413865,Two year,19.9,65,Bajo
7971-HLVXI,0,0.0,0.20427713259176838,Two year,84.5,72,Bajo
7977-HXJKU,0,0.0,0.12524915833007644,Two year,19.6,21,Bajo
7989-VCQOH,0,1.0,0.355942260130911,Month-to-month,83.25,18,Bajo
7993-NQLJE,0,1.0,0.5416126810562107,Month-to-month,75.1,15,Medio
7994-UYIVZ,0,1.0,0.8700936947128166,Month-to-month,85.65,8,Alto
7998-WNZEM,0,0.0,0.04894864370019991,Two year,80.6,71,Bajo
8003-EWNDZ,0,1.0,0.3657129981760211,Month-to-month,21.2,10,Bajo
8008-ESFLK,0,0.0,0.20705379803421353,One year,110.5,53,Bajo
8019-ENHXU,1,1.0,0.578022241090274,Month-to-month,99.45,42,Medio
8022-BECSI,0,0.0,0.12278230277791014,One year,19.6,22,Bajo
8029-XYPWT,0,0.0,0.24360971085661076,Two year,115.05,71,Bajo
8033-ATFAS,0,0.0,0.3223853688590037,Month-to-month,59.85,39,Bajo
8041-TMEID,0,0.0,0.32494984789896186,Two year,108.5,63,Bajo
8042-JVNFH,1,1.0,0.8454182706286519,Month-to-month,71.35,1,Alto
8059-UDZFY,0,1.0,0.7640814296400246,Month-to-month,105.35,33,Alto
8063-GBATB,1,1.0,0.8223038371957038,Month-to-month,85.25,27,Alto
8063-RJYNF,1,1.0,0.8052643754519166,Month-to-month,94.25,16,Alto
8065-BVEPF,0,1.0,0.49087323015846673,Month-to-month,99.1,65,Medio
8069-YQQAJ,0,1.0,0.7116302814140132,Month-to-month,31.1,14,Alto
8076-FEZKJ,0,0.0,0.18918889541511397,One year,19.5,10,Bajo
8080-DDEMJ,1,1.0,0.7020771493004099,Month-to-month,45.1,1,Alto
8085-MSNLK,0,0.0,0.21768952975680922,Two year,113.95,62,Bajo
8086-OVPWV,1,1.0,0.8889990704167068,Month-to-month,80.2,2,Alto
8095-WANWK,0,1.0,0.5211736889099439,Month-to-month,45.25,10,Medio
8098-LLAZX,1,1.0,0.9403386015667461,Month-to-month,95.45,4,Alto
8098-TDCBU,0,0.0,0.09849622306261496,Two year,25.25,42,Bajo
8109-YUOHE,0,0.0,0.2556715330524332,One year,56.1,17,Bajo
8111-BKVDS,0,1.0,0.5735285817697253,Month-to-month,40.7,10,Medio
8111-RKSPX,1,1.0,0.8502966839220588,Month-to-month,72.2,4,Alto
8118-LSUEL,1,1.0,0.8906706046869056,Month-to-month,106.4,23,Alto
8143-ETQTI,0,0.0,0.14952659876187957,Two year,19.65,23,Bajo
8146-QQKZH,0,0.0,0.048998704405259774,Two year,81.85,71,Bajo
8148-NLEGT,0,0.0,0.07591941418757076,Two year,22.95,42,Bajo
8152-VETUR,0,0.0,0.316731120774007,Two year,97.7,72,Bajo
8160-HOWOX,0,1.0,0.7724629603148642,Month-to-month,66.85,7,Alto
8178-EYZUO,1,1.0,0.546129845796189,Month-to-month,93.7,46,Medio
8181-YHCMF,0,0.0,0.09673445300128891,Two year,60.3,68,Bajo
8182-PNAGI,1,1.0,0.3671147112316131,Month-to-month,50.25,12,Bajo
8184-WMOFI,0,0.0,0.028622351691922066,One year,71.4,62,Bajo
8185-UPYBR,1,1.0,0.8651041444797304,Month-to-month,75.5,6,Alto
8189-DUKMV,0,0.0,0.21083255678237312,One year,20.5,4,Bajo
8189-XRIKE,0,1.0,0.7436411516349182,Month-to-month,90.95,32,Alto
8197-BFWVU,0,0.0,0.06269102280894279,Two year,93.25,72,Bajo
8200-KLNYW,0,0.0,0.25041697505320804,One year,80.9,21,Bajo
8201-AAXCB,0,1.0,0.46517810290876205,Month-to-month,60.35,25,Medio
8205-MQUGY,0,1.0,0.44823812899740956,Month-to-month,49.2,12,Medio
8205-VSLRB,0,0.0,0.04569331444274072,Two year,77.3,70,Bajo
8207-VVMYB,0,0.0,0.03609643630166337,Two year,26.0,70,Bajo
8208-EUMTE,0,1.0,0.43008290222946843,Two year,54.85,16,Medio
8212-DJRCH,0,1.0,0.7770975655878456,Month-to-month,90.35,5,Alto
8224-DWCKX,0,1.0,0.8273013237261583,Month-to-month,73.3,12,Alto
8224-KDLKN,0,0.0,0.019147883265691057,Two year,25.0,72,Bajo
8229-BUJHX,0,0.0,0.015029370175669077,Two year,20.5,71,Bajo
8229-TNIQA,1,1.0,0.6556739685484885,Month-to-month,45.3,4,Medio
8231-BSWXX,0,0.0,0.16457060148431824,One year,79.05,71,Bajo
8232-UTFOZ,0,0.0,0.020072870081994543,Two year,19.95,69,Bajo
8237-ULIXL,0,0.0,0.022393247223871815,Two year,24.85,72,Bajo
8241-JUIQO,0,0.0,0.02292282757000963,One year,19.45,61,Bajo
8245-UMPYT,1,1.0,0.9063559085704145,Month-to-month,96.4,16,Alto
8257-RZAHR,1,1.0,0.575696706820841,Month-to-month,64.7,14,Medio
8259-NFJTV,0,1.0,0.424355410447109,Month-to-month,34.65,7,Medio
8263-JQAIK,1,1.0,0.8390438691648934,Month-to-month,24.45,2,Alto
8268-YDIXR,0,0.0,0.2635248984589704,One year,93.15,56,Bajo
8272-ONJLV,0,1.0,0.7611219376210658,One year,95.7,12,Alto
8280-MQRQN,1,1.0,0.6927203934125841,Month-to-month,50.45,1,Medio
8295-KMENE,0,0.0,0.07986099313860162,Two year,76.45,59,Bajo
8309-PPCED,0,0.0,0.251301848172262,Two year,110.45,72,Bajo
8313-NDOIA,0,1.0,0.8538040528548796,Month-to-month,104.15,24,Alto
8314-DPQHL,0,1.0,0.43594787672843516,One year,50.8,9,Medio
8314-HTWVE,0,0.0,0.20313878038518585,Two year,19.85,7,Bajo
8325-QRPZR,0,1.0,0.8267898773423334,Month-to-month,75.15,7,Alto
8329-GWVPJ,0,0.0,0.32828531975219266,Month-to-month,69.75,50,Bajo
8329-IBCTI,1,1.0,0.3612817139048867,Month-to-month,19.65,1,Bajo
8332-OSJDW,0,0.0,0.17210397721032744,One year,26.4,12,Bajo
8336-TAVKX,0,0.0,0.05951923837201023,Two year,78.45,72,Bajo
8338-QIUNR,0,0.0,0.030984613452204046,Two year,66.5,72,Bajo
8344-WFMFH,0,1.0,0.575940820652781,Month-to-month,50.1,9,Medio
8350-NYMVI,0,0.0,0.26433214718912845,Month-to-month,41.1,39,Bajo
8356-WUAOJ,0,1.0,0.7081214142640597,Month-to-month,45.0,1,Alto
8357-EQXFO,1,1.0,0.8978157319511711,Month-to-month,95.35,7,Alto
8375-DKEBR,1,1.0,0.8836878818488624,Month-to-month,69.6,1,Alto
8380-PEFPE,1,1.0,0.8185163853705679,Month-to-month,71.65,1,Alto
8383-SGHJU,0,0.0,0.1270319412540668,One year,59.4,33,Bajo
8393-DLHGA,1,1.0,0.7634114416360059,Month-to-month,95.9,25,Alto
8393-JMVMB,0,1.0,0.3697621379668319,Month-to-month,19.45,1,Bajo
8398-TBIYD,0,0.0,0.09842699815203904,Two year,84.7,72,Bajo
8402-OOOHJ,0,0.0,0.07300773813442618,Two year,20.65,41,Bajo
8404-GFGCZ,0,1.0,0.7438474342984843,Month-to-month,65.6,4,Alto
8409-WQJUX,0,1.0,0.45455067317521824,One year,54.2,25,Medio
8413-YNHNV,0,0.0,0.07730121494840869,Two year,90.65,69,Bajo
8414-MYSHR,1,1.0,0.9243777544523317,Month-to-month,91.4,5,Alto
8429-XIBUM,1,1.0,0.7732302127523787,Month-to-month,101.35,22,Alto
8430-TWCBX,0,0.0,0.03462010635213386,One year,20.7,49,Bajo
8433-WXGNA,1,1.0,0.7982768838412032,Month-to-month,75.7,2,Alto
8434-VGEQQ,0,0.0,0.021457632096849255,Two year,20.55,61,Bajo
8441-SHIPE,0,0.0,0.039978769259295,Two year,25.6,67,Bajo
8443-ZRDBZ,1,1.0,0.8722653609062363,Month-to-month,76.05,4,Alto
8445-DNBAE,0,1.0,0.7025847063654742,Month-to-month,50.05,1,Alto
8450-JOVAH,1,1.0,0.5105503468705386,Month-to-month,56.7,2,Medio
8464-EETCQ,0,0.0,0.03303404164523149,Two year,18.8,57,Bajo
8465-SBRXP,0,1.0,0.41532812881173586,Two year,94.9,38,Medio
8468-EHYJA,0,1.0,0.4973563098046663,Month-to-month,99.65,57,Medio
8474-UMLNT,0,0.0,0.3433775023525427,Month-to-month,67.8,13,Bajo
8486-AYEQH,0,1.0,0.6845453126353018,Month-to-month,76.05,31,Medio
8496-EJAUI,1,1.0,0.689454230709937,Month-to-month,73.85,19,Medio
8513-OLYGY,0,0.0,0.1374220519490037,Two year,115.8,72,Bajo
8515-OCTJS,1,0.0,0.14127054037185416,Two year,24.75,25,Bajo
8540-ZQGEA,0,0.0,0.036651324860633494,Two year,20.05,54,Bajo
8543-MSDMF,0,1.0,0.7469292978306752,Month-to-month,77.4,3,Alto
8548-AWOFC,0,0.0,0.12076524995585647,Month-to-month,63.85,66,Bajo
8559-WNQZS,0,0.0,0.3086275507665276,Two year,20.45,1,Bajo
8561-NMTBD,0,0.0,0.1741755014322729,One year,112.35,67,Bajo
8562-GHPPI,0,0.0,0.3173023660450871,Month-to-month,19.8,1,Bajo
8563-IIOXK,1,1.0,0.36789173800512176,One year,49.75,7,Bajo
8564-LDKFL,0,1.0,0.606698626849109,One year,106.0,40,Medio
8565-HBFNN,0,0.0,0.1203804237104742,One year,107.2,69,Bajo
8565-WUXZU,0,0.0,0.09800734591867777,Two year,84.8,72,Bajo
8566-YPRGL,0,1.0,0.43494565048698475,Month-to-month,19.5,1,Medio
8570-KLJYJ,0,0.0,0.15836882507186767,One year,54.45,36,Bajo
8571-ZCMCX,0,0.0,0.2776946855012207,Two year,60.0,47,Bajo
8573-CGOCC,0,0.0,0.2029843877406261,Month-to-month,19.75,16,Bajo
8573-JGCZW,0,0.0,0.17599442126881149,One year,19.65,17,Bajo
8580-AECUZ,1,1.0,0.9131560610014153,Month-to-month,79.1,1,Alto
8584-KMVXD,0,1.0,0.7670728326951461,Month-to-month,75.6,8,Alto
8587-XYZSF,0,0.0,0.04269464936607403,Two year,50.55,67,Bajo
